product_code,title,product_description,currency,price,product_quantity_raw,price_per_product_quantity_raw,tax_details,additional_manufacturer,manufacturers,product_info_url,country,product_img_url,availability,raw_data,raw_html
SUGV1860.01*,Richardson Retractor 24cm 28x20mm,,GBP,"£
                        47.04",1,,(Inc. VAT),,,https://www.medema.co.uk/veterinary_surgical_instruments_retractors,UK,./media/products/0593b0145cfbb8bbfe2781640397c59f.jpg|./media/products/0593b0145cfbb8bbfe2781640397c59f.jpg,,,
SUGV1856.15,Lane Double Ended Retractor Blade 15mm,,GBP,"£
                        14.11",1,,(Inc. VAT),,,https://www.medema.co.uk/veterinary_surgical_instruments_retractors,UK,./media/products/01e67458782ac5784db8a6ee57463f9d.jpg|./media/products/01e67458782ac5784db8a6ee57463f9d.jpg,,,
SUGV1856.12,Lane Double Ended Retractor Blade 12mm,,GBP,"£
                        12.42",1,,(Inc. VAT),,,https://www.medema.co.uk/veterinary_surgical_instruments_retractors,UK,./media/products/54d89885f906ada88d587d565791f889.jpg|./media/products/54d89885f906ada88d587d565791f889.jpg,,,
SUGV1548.20,Rochester-Pean Hemostatic Forceps 15 cm Straight,,GBP,"£
                        25.52",1,,(Inc. VAT),,,https://www.medema.co.uk/veterinary_surgical_instruments_haemostatic_forceps,UK,./media/products/3ea656105495ca94b26fab96f15196b8.jpg|./media/products/3ea656105495ca94b26fab96f15196b8.jpg,,,
SUGV1548.18,Rochester-Pean Hemostatic Forceps 14 cm Curved,,GBP,"£
                        25.52",1,,(Inc. VAT),,,https://www.medema.co.uk/veterinary_surgical_instruments_haemostatic_forceps,UK,./media/products/478c97517c2bbf1f05bdec518fe3f760.jpg|./media/products/478c97517c2bbf1f05bdec518fe3f760.jpg,,,
SUG821027-20,Crile-Wood Needle Holders 20 cm,,GBP,"£
                        61.20",1,,(Inc. VAT),,,https://www.medema.co.uk/needle_holders_in_tungsten_carbide_,UK,./media/products/3bbf460012bd3052cf46c156fecdcd0c.jpg|./media/products/3bbf460012bd3052cf46c156fecdcd0c.jpg,,,
SUG821027-18,Crile-Wood Needle Holders 18 cm,,GBP,"£
                        67.20",1,,(Inc. VAT),,,https://www.medema.co.uk/needle_holders_in_tungsten_carbide_,UK,./media/products/7567cc84b092d9d723da7c81699e07f9.jpg|./media/products/7567cc84b092d9d723da7c81699e07f9.jpg,,,
SUGV1852.02,Kelly  Retractor 190x57mm,,GBP,"£
                        50.81",1,,(Inc. VAT),,,https://www.medema.co.uk/veterinary_surgical_instruments_retractors,UK,./media/products/d39084f093525732259fc0e99283bdab.jpg|./media/products/d39084f093525732259fc0e99283bdab.jpg,,,
SUGV1852.01,Kelly   Retractor  190x38mm,,GBP,"£
                        50.81",1,,(Inc. VAT),,,https://www.medema.co.uk/veterinary_surgical_instruments_retractors,UK,./media/products/7ca1193108463ee85ce3b084e1fa364d.jpg|./media/products/7ca1193108463ee85ce3b084e1fa364d.jpg,,,
SUGV1848.03,Morris  Retractor   Blade size 70 x 40 mm|24 cm long,,GBP,"£
                        32.74",1,,(Inc. VAT),,,https://www.medema.co.uk/veterinary_surgical_instruments_retractors,UK,./media/products/0bddaeb904f8f3910a99b5d58bcae283.jpg|./media/products/0bddaeb904f8f3910a99b5d58bcae283.jpg,,,
SUGV1548.15,Rochester-Pean Hemostatic Forceps 14 cm  Straight,,GBP,"£
                        25.52",1,,(Inc. VAT),,,https://www.medema.co.uk/veterinary_surgical_instruments_haemostatic_forceps,UK,./media/products/4a1f4610a07e27287fee5230f6645707.jpg|./media/products/4a1f4610a07e27287fee5230f6645707.jpg,,,
SUGV1548.14,Rochester-Pean Hemostatic Forceps 13 cm Curved,,GBP,"£
                        25.52",1,,(Inc. VAT),,,https://www.medema.co.uk/veterinary_surgical_instruments_haemostatic_forceps,UK,./media/products/9809511ceb4b32a77a77599460a2df4a.jpg|./media/products/9809511ceb4b32a77a77599460a2df4a.jpg,,,
SUG821027-15,Crile-Wood Needle Holders 15 cm,,GBP,"£
                        57.60",1,,(Inc. VAT),,,https://www.medema.co.uk/needle_holders_in_tungsten_carbide_,UK,./media/products/cce237725bf7735b7e47119dddc47317.jpg|./media/products/cce237725bf7735b7e47119dddc47317.jpg,,,
SUG821027-13,Crile-Wood Needle Holders 13 cm,,GBP,"£
                        52.80",1,,(Inc. VAT),,,https://www.medema.co.uk/needle_holders_in_tungsten_carbide_,UK,./media/products/c96efc5ed8d45f2fc51dc949341e59a5.jpg|./media/products/c96efc5ed8d45f2fc51dc949341e59a5.jpg,,,
SUGV1848.02,Morris  Retractor Blade size 70 x 50 mm|24 cm long,,GBP,"£
                        32.74",1,,(Inc. VAT),,,https://www.medema.co.uk/veterinary_surgical_instruments_retractors,UK,./media/products/6bbdcec7e16f5f25e6926f6c6173985d.jpg|./media/products/6bbdcec7e16f5f25e6926f6c6173985d.jpg,,,
SUGV1848.01,Morris  Retractor Blade size 70 x 65 mm|24 cm long,,GBP,"£
                        32.74",1,,(Inc. VAT),,,https://www.medema.co.uk/veterinary_surgical_instruments_retractors,UK,./media/products/2c53a75c23d7718657be8f75ed3213ff.jpg|./media/products/2c53a75c23d7718657be8f75ed3213ff.jpg,,,
SUGV1828.04,Fritsch  Retractor 24cm Blade Size 45x75mm,,GBP,"£
                        47.41",1,,(Inc. VAT),,,https://www.medema.co.uk/veterinary_surgical_instruments_retractors,UK,./media/products/79d3792e7909b283b7098169a9180779.jpg|./media/products/79d3792e7909b283b7098169a9180779.jpg,,,
SUGV1548.13,Rochester-Pean Hemostatic Forceps 13 cm Straight,,GBP,"£
                        25.52",1,,(Inc. VAT),,,https://www.medema.co.uk/veterinary_surgical_instruments_haemostatic_forceps,UK,./media/products/996591ef7ec53a96e436524e20685378.jpg|./media/products/996591ef7ec53a96e436524e20685378.jpg,,,
SUGV1545.20,Spencer-Wells Artery Forceps 20cm Curved,,GBP,"£
                        13.98",1,,(Inc. VAT),,,https://www.medema.co.uk/veterinary_surgical_instruments_haemostatic_forceps,UK,./media/products/6b6ffb9046fded2107e870ee4e01ea2c.jpg|./media/products/6b6ffb9046fded2107e870ee4e01ea2c.jpg,,,
SUG821020-13,Neivert (Offset Ring) Needle Holders 13 cm,,GBP,"£
                        50.40",1,,(Inc. VAT),,,https://www.medema.co.uk/needle_holders_in_tungsten_carbide_,UK,./media/products/985eaa6b75abc2a1d24fa93265c9cc2e.jpg|./media/products/985eaa6b75abc2a1d24fa93265c9cc2e.jpg,,,
SUG821016-13,Kilner Needle Holders 13 cm,,GBP,"£
                        50.40",1,,(Inc. VAT),,,https://www.medema.co.uk/needle_holders_in_tungsten_carbide_,UK,./media/products/e1f9eebceeff749eef412d2f092157e1.jpg|./media/products/e1f9eebceeff749eef412d2f092157e1.jpg,,,
SUGV1828.03,Fritsch  Retractor 24cm Blade Size 45x60mm,,GBP,"£
                        47.41",1,,(Inc. VAT),,,https://www.medema.co.uk/veterinary_surgical_instruments_retractors,UK,./media/products/c8524af0f3ce78fcb17e22d99748049c.jpg|./media/products/c8524af0f3ce78fcb17e22d99748049c.jpg,,,
SUGV1828.02,Fritsch  Retractor 24cm Blade Size 45x50mm,,GBP,"£
                        47.41",1,,(Inc. VAT),,,https://www.medema.co.uk/veterinary_surgical_instruments_retractors,UK,./media/products/832de602a98f11eb61f7f6a047da9625.jpg|./media/products/832de602a98f11eb61f7f6a047da9625.jpg,,,
SUGV1828.01,Fritsch   Retractor  24cm Blade Size 45x40mm,,GBP,"£
                        47.41",1,,(Inc. VAT),,,https://www.medema.co.uk/veterinary_surgical_instruments_retractors,UK,./media/products/f1ec1f6e5bbae616a6ed1a47a17cf9ec.jpg|./media/products/f1ec1f6e5bbae616a6ed1a47a17cf9ec.jpg,,,
SUGV1545.18,Spencer-Wells Artery Forceps 20cm Straight,,GBP,"£
                        13.98",1,,(Inc. VAT),,,https://www.medema.co.uk/veterinary_surgical_instruments_haemostatic_forceps,UK,./media/products/5e8cde430d83eff583194cdeee245c5d.jpg|./media/products/5e8cde430d83eff583194cdeee245c5d.jpg,,,
SUGV1545.15,Spencer-Wells Artery Forceps 18 cm Curved,,GBP,"£
                        13.98",1,,(Inc. VAT),,,https://www.medema.co.uk/veterinary_surgical_instruments_haemostatic_forceps,UK,./media/products/fb32403698c5f2bf607370bd3a4c6f3b.jpg|./media/products/fb32403698c5f2bf607370bd3a4c6f3b.jpg,,,
SUG821010-13,Baumgartner Needle Holders 13 cm,,GBP,"£
                        48.00",1,,(Inc. VAT),,,https://www.medema.co.uk/needle_holders_in_tungsten_carbide_,UK,./media/products/a1d1c83c96b7984a238afc2297b877da.jpg|./media/products/a1d1c83c96b7984a238afc2297b877da.jpg,,,
SUG821000-12,Derf Needle Holders 12 cm,,GBP,"£
                        48.00",1,,(Inc. VAT),,,https://www.medema.co.uk/needle_holders_in_tungsten_carbide_,UK,./media/products/c8253e30bc9894debade20c2bad78ced.jpg|./media/products/c8253e30bc9894debade20c2bad78ced.jpg,,,
SUGV1816.03,Lagenbeck   Retractor 20cm Blade Size 65x25mm,,GBP,"£
                        22.58",1,,(Inc. VAT),,,https://www.medema.co.uk/veterinary_surgical_instruments_retractors,UK,./media/products/659166ff817d8acdbed084f86a98478d.jpg|./media/products/659166ff817d8acdbed084f86a98478d.jpg,,,
SUGV1816.02,Lagenbeck   Retractor 20cm Blade Size 45x12mm,,GBP,"£
                        24.84",1,,(Inc. VAT),,,https://www.medema.co.uk/veterinary_surgical_instruments_retractors,UK,./media/products/b678782b3e945d96d95562b81ae23bb6.jpg|./media/products/b678782b3e945d96d95562b81ae23bb6.jpg,,,
SUGV1816.01,Lagenbeck  Retractor 20cm Blade Size 22x6mm,,GBP,"£
                        24.84",1,,(Inc. VAT),,,https://www.medema.co.uk/veterinary_surgical_instruments_retractors,UK,./media/products/9d4bbe0b8414b9320ce785558d718d38.jpg|./media/products/9d4bbe0b8414b9320ce785558d718d38.jpg,,,
SUGV1545.13,Spencer-Wells Artery Forceps 18 cm Straight,,GBP,"£
                        13.98",1,,(Inc. VAT),,,https://www.medema.co.uk/veterinary_surgical_instruments_haemostatic_forceps,UK,./media/products/7e4a9bec6a2fbc5f112430d9b8094f3e.jpg|./media/products/7e4a9bec6a2fbc5f112430d9b8094f3e.jpg,,,
SUGV1544.18,Spencer-Wells Artery Forceps 15 cm Curved,,GBP,"£
                        13.98",1,,(Inc. VAT),,,https://www.medema.co.uk/veterinary_surgical_instruments_haemostatic_forceps,UK,./media/products/601f48a972b748cff311861de1ca67c1.jpg|./media/products/601f48a972b748cff311861de1ca67c1.jpg,,,
SUGTCNH9078,TC Langenbeck Needle Holder 18 cm,,GBP,"£
                        48.00",1,,(Inc. VAT),,,https://www.medema.co.uk/needle_holders_in_tungsten_carbide_,UK,./media/products/4273977910c9487be6602193fe963639.jpg|./media/products/4273977910c9487be6602193fe963639.jpg,,,
SUGTCNH9079,TC Langenbeck Needle Holder 20.5  cm,,GBP,"£
                        48.00",1,,(Inc. VAT),,,https://www.medema.co.uk/needle_holders_in_tungsten_carbide_,UK,./media/products/b59d11c60e389d8a3cf0fe9cce902c74.jpg|./media/products/b59d11c60e389d8a3cf0fe9cce902c74.jpg,,,
,,,GBP,,1,,(Inc. VAT),,,https://www.medema.co.uk/veterinary_surgical_instruments_plaster_instruments,UK,,,,
SUGV3082.18,Esmarch Plaster Knife 18cm,,GBP,"£
                        22.58",1,,(Inc. VAT),,,https://www.medema.co.uk/veterinary_surgical_instruments_plaster_instruments,UK,./media/products/4e2846244cae2b925d5ae2b0d664cf87.jpg|./media/products/4e2846244cae2b925d5ae2b0d664cf87.jpg,,,
SUGV1800.03,Canny-Ryall  Retractor 19cm Blade Size 25mm,,GBP,"£
                        27.66",1,,(Inc. VAT),,,https://www.medema.co.uk/veterinary_surgical_instruments_retractors,UK,./media/products/5345af3e90178ba8d057b033f1b81209.jpg|./media/products/5345af3e90178ba8d057b033f1b81209.jpg,,,
SUGV1800.02,Canny-Ryall  Retractor 19cm Blade Size 19mm,,GBP,"£
                        27.66",1,,(Inc. VAT),,,https://www.medema.co.uk/veterinary_surgical_instruments_retractors,UK,./media/products/73dbe8a60b53541b4cb38d1cb44f64a6.jpg|./media/products/73dbe8a60b53541b4cb38d1cb44f64a6.jpg,,,
SUGV1800.01,Canny-Ryall   Retractor 19cm Blade Size 15mm,,GBP,"£
                        27.66",1,,(Inc. VAT),,,https://www.medema.co.uk/veterinary_surgical_instruments_retractors,UK,./media/products/e6d36734da9b6b54bc563107b90be573.jpg|./media/products/e6d36734da9b6b54bc563107b90be573.jpg,,,
SUGV1544.15,Spencer-Wells Artery Forceps   15 cm  Straight,,GBP,"£
                        13.98",1,,(Inc. VAT),,,https://www.medema.co.uk/veterinary_surgical_instruments_haemostatic_forceps,UK,./media/products/e687100f73039e09c97ab66a69b30d2d.jpg|./media/products/e687100f73039e09c97ab66a69b30d2d.jpg,,,
SUGV1544.13,Spencer-Wells Artery Forceps  13cm Curved,,GBP,"£
                        13.98",1,,(Inc. VAT),,,https://www.medema.co.uk/veterinary_surgical_instruments_haemostatic_forceps,UK,./media/products/5abde17dee74bb9873232e8f188b3db3.jpg|./media/products/5abde17dee74bb9873232e8f188b3db3.jpg,,,
SUGTCNH9079,TC Langenbeck Needle Holder 23  cm,,GBP,"£
                        48.00",1,,(Inc. VAT),,,https://www.medema.co.uk/needle_holders_in_tungsten_carbide_,UK,./media/products/dc17a250a5ce6bc36932f98d6dcab0f0.jpg|./media/products/dc17a250a5ce6bc36932f98d6dcab0f0.jpg,,,
SUGTCNH9080,TC Toennis Needle Holder 18 .5 cm,,GBP,"£
                        50.40",1,,(Inc. VAT),,,https://www.medema.co.uk/needle_holders_in_tungsten_carbide_,UK,./media/products/ad16c2e52c7e9b4db7851bd11bf75dfa.jpg|./media/products/ad16c2e52c7e9b4db7851bd11bf75dfa.jpg,,,
SUGV3078.14,Lister  Bandage Scissors  Gold Plated 14cm,,GBP,"£
                        11.76",1,,(Inc. VAT),,,https://www.medema.co.uk/veterinary_surgical_instruments_plaster_instruments,UK,./media/products/db6f339090ac2657cd0a43bb7e395834.jpg|./media/products/db6f339090ac2657cd0a43bb7e395834.jpg,,,
SUGV3074.18,Lister  Bandage Scissors  Gold Plated 16 cm,,GBP,"£
                        13.10",1,,(Inc. VAT),,,https://www.medema.co.uk/veterinary_surgical_instruments_plaster_instruments,UK,./media/products/52de172bdb7c5726007985872341f3e1.jpg|./media/products/52de172bdb7c5726007985872341f3e1.jpg,,,
SUGV3066.24,Wolfe-Boehler Cast Breaker 24cm,,GBP,"£
                        62.09",1,,(Inc. VAT),,,https://www.medema.co.uk/veterinary_surgical_instruments_plaster_instruments,UK,./media/products/9cff09ea4c9a41845305b48b4060eaca.jpg|./media/products/9cff09ea4c9a41845305b48b4060eaca.jpg,,,
SUGV3066.18,Wolfe-Boehler Cast Breaker 18cm,,GBP,"£
                        45.16",1,,(Inc. VAT),,,https://www.medema.co.uk/veterinary_surgical_instruments_plaster_instruments,UK,./media/products/c9d757f2023f1c99769bcca2246881a0.jpg|./media/products/c9d757f2023f1c99769bcca2246881a0.jpg,,,
SUGV3062.27,Henning  Cast Removal Instrument  27cm,,GBP,"£
                        101.60",1,,(Inc. VAT),,,https://www.medema.co.uk/veterinary_surgical_instruments_plaster_instruments,UK,./media/products/93d667bfd16c4e393f7dbe9c0703d0b7.jpg|./media/products/93d667bfd16c4e393f7dbe9c0703d0b7.jpg,,,
SUGV1784.03,Durham  Retractor 22cm Blade Size 22mm,,GBP,"£
                        22.58",1,,(Inc. VAT),,,https://www.medema.co.uk/veterinary_surgical_instruments_retractors,UK,./media/products/4ec6c867213d5b8609b9cfd99a89c259.jpg|./media/products/4ec6c867213d5b8609b9cfd99a89c259.jpg,,,
SUGV1784.02,Durham  Retractor 22cm Blade Size 15mm,,GBP,"£
                        22.58",1,,(Inc. VAT),,,https://www.medema.co.uk/veterinary_surgical_instruments_retractors,UK,./media/products/d3d612acf219d428a29587edf7bc616d.jpg|./media/products/d3d612acf219d428a29587edf7bc616d.jpg,,,
SUGV1784.01,Durham  Retractor 22cm Blade Size 10mm,,GBP,"£
                        22.58",1,,(Inc. VAT),,,https://www.medema.co.uk/veterinary_surgical_instruments_retractors,UK,./media/products/3535a875a87b6b5942e0f39d2cf2641a.jpg|./media/products/3535a875a87b6b5942e0f39d2cf2641a.jpg,,,
,,,GBP,,1,,(Inc. VAT),,,https://www.medema.co.uk/veterinary_surgical__trepanning_instruments,UK,,,,
SUGV3026.25,"Equine Trephine Horsleys Trephine 13mm|23cm Long|
13mm Diameters",,GBP,"£
                        104.83",1,,(Inc. VAT),,,https://www.medema.co.uk/veterinary_surgical__trepanning_instruments,UK,./media/products/b4606509bb0ab2fcfde7167e7a48d05d.jpg|./media/products/b4606509bb0ab2fcfde7167e7a48d05d.jpg,,,
SUGV3022.20,"Equine Trephine Horsleys Trephine 19mm| 23cm Long|
19mm Diameter",,GBP,"£
                        104.83",1,,(Inc. VAT),,,https://www.medema.co.uk/veterinary_surgical__trepanning_instruments,UK,./media/products/b60174650c0715ce1c03644b5a2bdf05.jpg|./media/products/b60174650c0715ce1c03644b5a2bdf05.jpg,,,
SUGV3014.13*,"Equine Trephine Horsleys Trephine 25mm |Diameter25mm|
23cm Long",,GBP,"£
                        104.83",1,,(Inc. VAT),,,https://www.medema.co.uk/veterinary_surgical__trepanning_instruments,UK,./media/products/359b2206af079112fdaac9d68c4278c5.jpg|./media/products/359b2206af079112fdaac9d68c4278c5.jpg,,,
SUGV3022.204,Equine Trephine Horsleys Trephine 45mm|23cm Long  45mm Diameters,,GBP,"£
                        104.83",1,,(Inc. VAT),,,https://www.medema.co.uk/veterinary_surgical__trepanning_instruments,UK,./media/products/d285294c90d630db29d60e543678ced2.jpg|./media/products/d285294c90d630db29d60e543678ced2.jpg,,,
SUGV1541.20,Spencer-Wells Artery Forceps  13cm Straight,,GBP,"£
                        13.98",1,,(Inc. VAT),,,https://www.medema.co.uk/veterinary_surgical_instruments_haemostatic_forceps,UK,./media/products/39525bfc0657c99108111de790d7dee1.jpg|./media/products/39525bfc0657c99108111de790d7dee1.jpg,,,
SUGV1537.14,Dunhill Artery Forceps 14cm Curved,,GBP,"£
                        13.42",1,,(Inc. VAT),,,https://www.medema.co.uk/veterinary_surgical_instruments_haemostatic_forceps,UK,./media/products/dc6aa8db6eb743d35443899001b905c2.jpg|./media/products/dc6aa8db6eb743d35443899001b905c2.jpg,,,
SUGTCNH9080,TC Naunton-Morgan Needle Holder Compound Action 26 cm,,GBP,"£
                        78.00",1,,(Inc. VAT),,,https://www.medema.co.uk/needle_holders_in_tungsten_carbide_,UK,./media/products/a9cbcf26f6e4351a7afb58ab98eb6a4f.jpg|./media/products/a9cbcf26f6e4351a7afb58ab98eb6a4f.jpg,,,
SUGV3058.22,Walton Cast Spreader 22cm,,GBP,"£
                        67.74",1,,(Inc. VAT),,,https://www.medema.co.uk/veterinary_surgical_instruments_plaster_instruments,UK,./media/products/c0328cae34c3e1b8f13aa0e4b4b74269.jpg|./media/products/c0328cae34c3e1b8f13aa0e4b4b74269.jpg,,,
SUGV3054.20,Lister Bandage Scissors 20cm,,GBP,"£
                        20.32",1,,(Inc. VAT),,,https://www.medema.co.uk/veterinary_surgical_instruments_plaster_instruments,UK,./media/products/8a44cc837124d8d0db87f061fc9527d0.jpg|./media/products/8a44cc837124d8d0db87f061fc9527d0.jpg,,,
SUGV3054.18,Lister Bandage Scissors 18cm,,GBP,"£
                        16.93",1,,(Inc. VAT),,,https://www.medema.co.uk/veterinary_surgical_instruments_plaster_instruments,UK,./media/products/bdad0e7436bbf46ee8eab783a0eb6f61.jpg|./media/products/bdad0e7436bbf46ee8eab783a0eb6f61.jpg,,,
SUGV3054.16,Lister Bandage Scissors 16cm,,GBP,"£
                        16.93",1,,(Inc. VAT),,,https://www.medema.co.uk/veterinary_surgical_instruments_plaster_instruments,UK,./media/products/0f280372a486f4c943034f85add27122.jpg|./media/products/0f280372a486f4c943034f85add27122.jpg,,,
SUGV3054.14,Lister Bandage Scissors 14cm,,GBP,"£
                        10.73",1,,(Inc. VAT),,,https://www.medema.co.uk/veterinary_surgical_instruments_plaster_instruments,UK,./media/products/0fae7cb71ea9deb3305510b48f4cb2ec.jpg|./media/products/0fae7cb71ea9deb3305510b48f4cb2ec.jpg,,,
SUGV1776.19,Czerny   Retractor 19cm,,GBP,"£
                        27.10",1,,(Inc. VAT),,,https://www.medema.co.uk/veterinary_surgical_instruments_retractors,UK,./media/products/117d825e81cb2d8b8419fd5b4182201e.jpg|./media/products/117d825e81cb2d8b8419fd5b4182201e.jpg,,,
SUGV1763.15,Kilner Retractor 15cm Blunt,,GBP,"£
                        16.93",1,,(Inc. VAT),,,https://www.medema.co.uk/veterinary_surgical_instruments_retractors,UK,./media/products/12a09ccf38624b0f3d85c9248c9f866b.jpg|./media/products/12a09ccf38624b0f3d85c9248c9f866b.jpg,,,
SUGV1760.15,Kilner Retractor 15cm Sharp,,GBP,"£
                        16.93",1,,(Inc. VAT),,,https://www.medema.co.uk/veterinary_surgical_instruments_retractors,UK,./media/products/06b1a50064e8101bd6039a25560af6b8.jpg|./media/products/06b1a50064e8101bd6039a25560af6b8.jpg,,,
SUGV1537.13,Dunhill Artery Forceps 13cm Curved,,GBP,"£
                        13.42",1,,(Inc. VAT),,,https://www.medema.co.uk/veterinary_surgical_instruments_haemostatic_forceps,UK,./media/products/e2742aed99ea6a2d890529c0eb867e8d.jpg|./media/products/e2742aed99ea6a2d890529c0eb867e8d.jpg,,,
SUGV1533.18,CRILE-RANKIN Artery Forceps  18cm Curved,,GBP,"£
                        16.20",1,,(Inc. VAT),,,https://www.medema.co.uk/veterinary_surgical_instruments_haemostatic_forceps,UK,./media/products/7562805b9e9274570e47ab2b7a0a4373.jpg|./media/products/7562805b9e9274570e47ab2b7a0a4373.jpg,,,
SUGV3054.09,Lister Bandage Scissors 9cm,,GBP,"£
                        8.47",1,,(Inc. VAT),,,https://www.medema.co.uk/veterinary_surgical_instruments_plaster_instruments,UK,./media/products/01ec51e62e723cf4e02980fe175f7e8e.jpg|./media/products/01ec51e62e723cf4e02980fe175f7e8e.jpg,,,
SUGV3046.23,Smith / U.S.A. Model  Bandage Scissor  23cm,,GBP,"£
                        22.58",1,,(Inc. VAT),,,https://www.medema.co.uk/veterinary_surgical_instruments_plaster_instruments,UK,./media/products/57e48b630e11ff11fec285e07ccc31c3.jpg|./media/products/57e48b630e11ff11fec285e07ccc31c3.jpg,,,
SUGV3046.20,Smith / U.S.A.Model  Bandage Scissor  20cm,,GBP,"£
                        20.32",1,,(Inc. VAT),,,https://www.medema.co.uk/veterinary_surgical_instruments_plaster_instruments,UK,./media/products/005783ac4019b4390307080186dce869.jpg|./media/products/005783ac4019b4390307080186dce869.jpg,,,
SUGV3046.18,Smith / U.S.A. Model   Bandage Scissor 18cm,,GBP,"£
                        15.24",1,,(Inc. VAT),,,https://www.medema.co.uk/veterinary_surgical_instruments_plaster_instruments,UK,./media/products/471e417c19f15e99e750eda038ace262.jpg|./media/products/471e417c19f15e99e750eda038ace262.jpg,,,
SUGV1748.05,Volkmann  Retractor 22cm Sharp 6 prong tips,,GBP,"£
                        27.10",1,,(Inc. VAT),,,https://www.medema.co.uk/veterinary_surgical_instruments_retractors,UK,./media/products/45826df7fce3ca75bab3de839e83691a.jpg|./media/products/45826df7fce3ca75bab3de839e83691a.jpg,,,
SUGV1748.04,Volkmann Retractor  22cm Sharp 4 Prong  Tips,,GBP,"£
                        25.97",1,,(Inc. VAT),,,https://www.medema.co.uk/veterinary_surgical_instruments_retractors,UK,./media/products/46be8d6bbb36924a8903e4c2f821a8c3.jpg|./media/products/46be8d6bbb36924a8903e4c2f821a8c3.jpg,,,
SUGV1748.03,Volkmann  Retractor 22cm Sharp 3 Prong Tips,,GBP,"£
                        24.84",1,,(Inc. VAT),,,https://www.medema.co.uk/veterinary_surgical_instruments_retractors,UK,./media/products/52b75ae45dbf1f35006839cc064a98f6.jpg|./media/products/52b75ae45dbf1f35006839cc064a98f6.jpg,,,
,,,GBP,,1,,(Inc. VAT),,,https://www.medema.co.uk/veterinary_surgical_instruments_retractors_self-retaining,UK,,,,
SUGV2028.00,Gosset Retractor Adult Size,,GBP,"£
                        135.48",1,,(Inc. VAT),,,https://www.medema.co.uk/veterinary_surgical_instruments_retractors_self-retaining,UK,./media/products/a45b58b2ecdcbcdd179a88ad9c508e2a.jpg|./media/products/a45b58b2ecdcbcdd179a88ad9c508e2a.jpg,,,
SUGV1533.16,CRILE-RANKIN Artery Forceps  16cm Curved,,GBP,"£
                        16.20",1,,(Inc. VAT),,,https://www.medema.co.uk/veterinary_surgical_instruments_haemostatic_forceps,UK,./media/products/640952c15ec819b4b1f94f15aa08fc6c.jpg|./media/products/640952c15ec819b4b1f94f15aa08fc6c.jpg,,,
SUGV1532.18,CRILE-RANKIN Artery Forceps 18cm Straight,,GBP,"£
                        16.20",1,,(Inc. VAT),,,https://www.medema.co.uk/veterinary_surgical_instruments_haemostatic_forceps,UK,./media/products/6253e52476399b2bad015a41c605527a.jpg|./media/products/6253e52476399b2bad015a41c605527a.jpg,,,
SUGV3042.14,Engel Plaster Cast Saw 14cm,,GBP,"£
                        29.57",1,,(Inc. VAT),,,https://www.medema.co.uk/veterinary_surgical_instruments_plaster_instruments,UK,./media/products/cb950930bba52523224765d344422b73.jpg|./media/products/cb950930bba52523224765d344422b73.jpg,,,
SUGV3038.23,Seutin  Plaster Shears 23cm,,GBP,"£
                        53.75",1,,(Inc. VAT),,,https://www.medema.co.uk/veterinary_surgical_instruments_plaster_instruments,UK,./media/products/04e27a120c13271a2d590f7ae1c7fffa.jpg|./media/products/04e27a120c13271a2d590f7ae1c7fffa.jpg,,,
SUGV3034.38,Stille Plaster Shear With Upper Serrated Blade  38cm,,GBP,"£
                        185.47",1,,(Inc. VAT),,,https://www.medema.co.uk/veterinary_surgical_instruments_plaster_instruments,UK,./media/products/b2c7251cf80ce226c63b7f4bf44df023.jpg|./media/products/b2c7251cf80ce226c63b7f4bf44df023.jpg,,,
SUGV3034.25,Stille Plaster Shear With Upper Serrated Blade  25cm,,GBP,"£
                        203.21",1,,(Inc. VAT),,,https://www.medema.co.uk/veterinary_surgical_instruments_plaster_instruments,UK,./media/products/6d907d12e1731731f9b5bea0135189bf.jpg|./media/products/6d907d12e1731731f9b5bea0135189bf.jpg,,,
SUGV1748.02,Volkmann  Retractor 22cm Sharp 2 Prong Tips,,GBP,"£
                        23.15",1,,(Inc. VAT),,,https://www.medema.co.uk/veterinary_surgical_instruments_retractors,UK,./media/products/794208084e97124b1dcd1a730475369e.jpg|./media/products/794208084e97124b1dcd1a730475369e.jpg,,,
SUGV1748.01,Volkmann  Retractor 22cm Sharp 1 Prong Tips,,GBP,"£
                        22.58",1,,(Inc. VAT),,,https://www.medema.co.uk/veterinary_surgical_instruments_retractors,UK,./media/products/49d58405b438a88046e74eb0faf9be72.jpg|./media/products/49d58405b438a88046e74eb0faf9be72.jpg,,,
SUGV1727.05,Volkmann Retractor 22cm Blunt  6 Prong Tips,,GBP,"£
                        27.10",1,,(Inc. VAT),,,https://www.medema.co.uk/veterinary_surgical_instruments_retractors,UK,./media/products/cd5afbc630eced508c4a96c03eb99241.jpg|./media/products/cd5afbc630eced508c4a96c03eb99241.jpg,,,
SUGV2024.00,Gosset Retractor Child Small Size,,GBP,"£
                        124.19",1,,(Inc. VAT),,,https://www.medema.co.uk/veterinary_surgical_instruments_retractors_self-retaining,UK,./media/products/e61cec6dce238f81644a0b4624e76a94.jpg|./media/products/e61cec6dce238f81644a0b4624e76a94.jpg,,,
